,Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
48143,48144,B004SRH2B6,A2TN93CGHJ046O,doctord,1,2,1,1308268800,horrible synthetic taste,"I absolutely love the plain Zico Coconut water - I drink at least 1 or 2 of the large tetrapaks a week.  I have also enjoyed some of the other brands Mango flavored coconut water (O.N.E. and Vita).  So the logical progression was to try the Zico Mango.<br /><br />ABSOLUTELY HORRIBLE. You can't taste the Coconut, but instead are overpowered with this terrible synthetic tasting Mango flavor that leaves a disgusting aftertaste that almost ""stings"" the back of my tongue. Like I said before, I am almost addicted to coconut water, and I hate to let things go to waste - but I couldn't even finish this bottle.<br /><br />After looking at the ingredients - Coconut water from concentrate and Natural Flavors.  I don't know what type of ""natural flavors"" they are using, or what constitutes a ""natural flavor"".  Whatever it is, it's disgusting.<br /><br />I recommend trying one of the other brands coconut-mango mixes that actually adds small amount of Mango Puree."
48144,48145,B004SRH2B6,A128OEUGOOFJRB,vesna,1,2,1,1306454400,"Artificial flavor, made from concentrate","I got hooked on coconut water while traveling in the Philippines. Since then I've been trying to find a packaged product that tastes like the real deal. There are a few decent brands out there. This particular product, however, is made from concentrate and tastes just like the plastic it is packed in. I didn't even finish the bottle."
48145,48146,B004SRH2B6,A224KF8WZ0KIWR,lytgreenmom,1,2,4,1306368000,Love this product,as a newly converted coconut water drinker I would have to say this is the best I have tasted...love the flavors - zico is the best
48146,48147,B004SRH2B6,A2Z5YI05H2Q89X,Kay,1,2,2,1303776000,from concentrate,"After trying the O.N.E. and Vita Coco coconut waters, the Zico does not compare, it has a heavier taste, not the refreshing, light taste coconut water should have.  The plastic resealable bottle is a plus, but the taste is what it comes down to.  Until zico goes back to pure coconut water instead of concentrate, we will be purchasing the other brands."
48147,48148,B004SRH2B6,AG9FTZAZ89VWE,ds,1,2,1,1303516800,From Concentrate - Tastes Bad,"We purchased a case of this so-called ""natural"" coconut water, took one sip, poured the remainder of that first bottle down the drain and returned the case for a refund. It tasted that bad.<br /><br />This stuff is not legitimate coconut water ... it's made from concentrate and has added flavors.<br /><br />Definately not recommended."
48148,48149,B004SRH2B6,A3S6LK23KYKSNM,Sophie McGee,1,2,1,1301875200,No longer drinkable,Zico has changed this product so that it no longer tastes like coconut water.  When the company used Brazilian coconuts it was an entirely different tasty product from what it is now with coconuts from Thailand.
48149,48150,B004SRH2B6,A1WSRI3OTHEUCW,Kai Ayana,1,2,3,1300579200,Plastic-Flavored Coconut Water,"So far, I've loved all of the coconut water brands and flavors I've tried, including Zico. However, this was the first one I tried in a plastic bottle and was disappointed to find that there is a little bit of a plastic flavor to it. Zico's great, but I'm definitely going to stick to the box from now and on."
48150,48151,B004SRH2B6,A36FEPUTDN12KA,"a cute bear ""TNM""",6,10,5,1274745600,one of the best and healthy coconut water on earth,"I tried other coconut water and i really love this one =Delicious and Healthy Coconut Water . If somebody did not like it then can send it to me , i will be happy to drink it for you (Mir?). I gonna order it again and again.(Oh la la ... dont care about the bad reviewes  )"
48151,48152,B004SRH2B6,A3M5SC0F4GL2GX,Martha,2,4,5,1316044800,The best coconut water,"There are other brands of coconut water available but ZICO has the best taste by far.  I'm not sure why this is because all the other brands claim to be ""pure coconut water"" but they are not as refreshing as ZICO coconut water.  I wish ZICO was more readily available locally.  My BJ's club was carrying the natural flavor (which I favor) on a trial basis but now it has sold out and not available......how does that work?  They have a product which sells out because people like it and they don't reorder?????  My advice? Buy ZICO brand coconut water on the internet."
48152,48153,B004SRH2B6,AKVGVDHMF2CVB,Marta M. Diaz,2,4,5,1276646400,The best coconut water EVER!!,I am an island girl and this is a product where I feel I JUST got my straw into the best ripe coconut ever. I now have a monthly shipment to my house. If you love real coconut water...THIS is it!
48153,48154,B004SRH2B6,A3TDIOVKVJS9F4,KayDee,2,4,5,1275091200,Win-win,"There's absolutely nothing bad to say about ZICO in the new bottle.  It's a win-win.  It's super healthy, super delicious, convenient, and portable.  And it's environmentally friendly in at least 2 ways - the bottle and cap are recyclable, and we're not paying to ship water across the ocean!!  We have got to move in this direction for the health of the planet.  YOU have got to move in this direction for the health of your bod!!"
48154,48155,B004SRH2B6,AWU1BWS6Y3RAH,DB,2,4,5,1275004800,Just keeps getting better!,"The new natural is my new favorite and I love the bottles!  I can't believe it took them so long to get it out.  I'm still a slave to the Tetra Packs and love the good, old flavors, but it's great to have options and portability.<br /><br />The flavor tastes more like what you would expect coconut water to taste like. It's a bit nuttier and very different from the Brazilian coconut.  So many choices and options!  Keep up the good work, Zico!"
48155,48156,B004SRH2B6,A2UQLCWTSGHHDT,"M. K. Han ""World Citizen""",7,12,5,1274832000,I heart this stuff_and it HAS to be ZICO.,"After living in India, Southeast Asia, Central America and a native of California - I've seriously become addicted to coconut water.  Hydration, Nutrition, Refreshment and Taste.<br /><br />Hydration and Nutrition - working as a dive instructor in the Gulf of Thailand, often times travelers would show up in not so fresh of a state from the night before. My go-to was always to make them drink coconut water. Natural electrolytes!<br /><br />Refreshment and Taste - not only is this stuff good for you, it tastes awesome. Feels like water and tastes like fresh sweetness but without that gross syrupy fake flavor.<br /><br />With so many brands out there trying to sell me the magic water in the bottle, it's hard to figure out which company is the real deal. I like ZICO for one main reason:<br /><br />- 100% natural COCONUT WATER.  That's it. Some other brands out there are actually ""coconut juice"" and contain sugar, preservatives and even stuff like sodium metabisulfite...huh? I have a bottle from another company and it's been in my fridge for like weeks.<br /><br />ZICO's ingredient: 100% coconut water. :) Nice job ZICO.<br /><br />And I like the packaging.  The blue with beach picture reminds me of far off places while sitting in my office."
48156,48157,B004SRH2B6,A1OH3IPEPX3WY7,John Leon,6,6,5,1318291200,Amazing Drink,I have been drinking coconut water regularly for the last six months or so. I tested pretty much every brand out there and found that Zico has the best product available. The water is fresh and free of any weird additives.  The container used by Zico is solid and fits perfectly in any refrigerator.<br />I recommend this product to anyone who want to enjoy the health benefits of coconut water.
48157,48158,B004SRH2B6,A3KQ2VP3Y7P9TX,"McCool009 ""Internet Expert""",6,6,4,1159920000,Tried the Sampler Pack.,"Excellent. One of the few food items I've found on here that I think I'll buy again. Remember that it's best chilled/ice cold, if you're ever gonna sample it. Not so good when not so cold, great when actually cold. Very refreshing feel either way, though, after you've had a drink."
48158,48159,B004SRH2B6,AFZI3G887G93K,"Hugger of Trees ""Ricardo""",5,5,5,1318204800,tasty and clean,"I started hearing about coconut water several years ago, but it generally struck me as dirty dish water when I would try to drink it. Then Zico came along. I've been a Zico convert now for about four months, and I can literally feel the difference this product makes in my body chemistry. There are indeed other coconut water products out there that are similar, but Zico hits the sweet spot with price, size, and quality of product."
48159,48160,B004SRH2B6,A1G9EZSK3QC0UI,"B. Santos ""bikram_mom_18""",31,41,1,1273795200,from concentrate! tastes horrible! yuck!,"I recently purchased one of these from my local supermarket. I thought the flavor of the box version of zico was ok so I figured they just redesigned their package...Boy was I wrong!<br />I took a sip and as fast as the liquid entered my mouth, it also left the other way! Yuck! It tastes like really sugary old coconuts. I then looked at the ingredients and see ""premium coconut water from concentrate, natural flavors.""<br />I just don't get it: Why would they go from using fresh coconut water in their box version to concentrated coconut water in this not very environmental friendly plastic bottle--and charge more for it!? Am I missing something?<br />The taste is horrible and I really wish they would go back to their original formulation. There are enough pure coconut water products like vita coco, one, on the market, so why settle for something from concentrate, pay more for it, and hurt the planet with more plastic?"
48160,48161,B004SRH2B6,AZ3DOU047S4U4,Bikram Junkie,4,4,4,1313798400,"Delicious, yet too high in sugar","This is probably one of the best flavored coconut waters out there.  It tastes like skinny chocolate milk.  If you are concerned about the level of sugar, though, you should stay away.  It is has 18 grams per serving whereas most plain only has about 12. Although, if you drink it before or after a grueling Bikram practice, I think you deserve a little extra sugar."
48161,48162,B004SRH2B6,A3938DJMZF0OQC,A. Hudgins,4,4,1,1284768000,"Far from ""natural""","This coconut water is completely disgusting. I normally buy brands like O.N.E. and Vita Coco, but it has been hard to find them in stock recently. I've seen Zico, so when it went on sale at a local store I decided to try it. I didn't take the time to check the ingredients because I assumed it was like the other brands, pure coconut water.<br /><br />First off, this is ""from concentrate"". They defend this on their website, but don't be fooled. It affects taste, quality, and nutrition.<br /><br />Second, they add ""natural flavors"". There is nothing ""natural"" about a ""natural flavor"". It tastes fake and has a nasty aftertaste.<br /><br />This is by far the WORST coconut water on the market and I hope they will listen to consumers and actually make it ""natural""."
